,Arrivals Busyness ID,Avg Daily Arrivals (Month and Weekday)
13655,A-IAG-6-5,1.2
13656,A-IAG-6-6,2.0
13657,A-IAG-7-0,3.5
13658,A-IAG-7-1,1.0
13659,A-IAG-7-2,2.0
13660,A-IAG-7-3,2.0
13661,A-IAG-7-4,3.5
13662,A-IAG-7-5,2.0
13663,A-IAG-7-6,2.0
13664,A-IAG-8-0,3.25
13665,A-IAG-8-1,1.0
13666,A-IAG-8-2,1.6666666666666667
13667,A-IAG-8-3,2.0
13668,A-IAG-8-4,3.2
13669,A-IAG-8-5,2.0
13670,A-IAG-8-6,2.0
13671,A-IAG-9-0,2.111111111111111
13672,A-IAG-9-1,1.0
13673,A-IAG-9-2,1.0
13674,A-IAG-9-3,2.0
13675,A-IAG-9-4,2.0
13676,A-IAG-9-5,1.6666666666666667
13677,A-IAG-9-6,2.0
13678,A-IAH-1-0,468.6666666666667
13679,A-IAH-1-1,432.1
13680,A-IAH-1-2,467.1
13681,A-IAH-1-3,476.77777777777777
13682,A-IAH-1-4,478.0
13683,A-IAH-1-5,396.5
13684,A-IAH-1-6,452.75
13685,A-IAH-10-0,512.4444444444445
13686,A-IAH-10-1,496.3
13687,A-IAH-10-2,492.6
13688,A-IAH-10-3,501.3333333333333
13689,A-IAH-10-4,513.5
13690,A-IAH-10-5,410.625
13691,A-IAH-10-6,488.375
13692,A-IAH-11-0,516.25
13693,A-IAH-11-1,509.75
13694,A-IAH-11-2,510.5
13695,A-IAH-11-3,480.3333333333333
13696,A-IAH-11-4,497.8
13697,A-IAH-11-5,428.55555555555554
13698,A-IAH-11-6,505.5
13699,A-IAH-12-0,491.5
13700,A-IAH-12-1,473.3333333333333
13701,A-IAH-12-2,491.125
13702,A-IAH-12-3,511.0
13703,A-IAH-12-4,511.625
13704,A-IAH-12-5,431.44444444444446
13705,A-IAH-12-6,499.5
13706,A-IAH-2-0,491.75
13707,A-IAH-2-1,485.375
13708,A-IAH-2-2,484.625
13709,A-IAH-2-3,496.625
13710,A-IAH-2-4,492.0
13711,A-IAH-2-5,403.875
13712,A-IAH-2-6,462.875
13713,A-IAH-3-0,506.875
13714,A-IAH-3-1,503.125
13715,A-IAH-3-2,504.25
13716,A-IAH-3-3,506.22222222222223
13717,A-IAH-3-4,507.8
13718,A-IAH-3-5,453.4
13719,A-IAH-3-6,495.3333333333333
13720,A-IAH-4-0,503.8
13721,A-IAH-4-1,492.77777777777777
13722,A-IAH-4-2,491.875
13723,A-IAH-4-3,502.75
13724,A-IAH-4-4,503.875
13725,A-IAH-4-5,425.875
13726,A-IAH-4-6,474.8888888888889
13727,A-IAH-5-0,503.625
13728,A-IAH-5-1,490.3333333333333
13729,A-IAH-5-2,490.8
13730,A-IAH-5-3,505.3
13731,A-IAH-5-4,506.22222222222223
13732,A-IAH-5-5,423.5
13733,A-IAH-5-6,468.0
13734,A-IAH-6-0,508.5
13735,A-IAH-6-1,505.25
13736,A-IAH-6-2,504.0
13737,A-IAH-6-3,508.25
13738,A-IAH-6-4,508.6666666666667
13739,A-IAH-6-5,449.7
13740,A-IAH-6-6,486.55555555555554
13741,A-IAH-7-0,503.3
13742,A-IAH-7-1,500.6
13743,A-IAH-7-2,497.55555555555554
13744,A-IAH-7-3,493.25
13745,A-IAH-7-4,495.625
13746,A-IAH-7-5,455.75
13747,A-IAH-7-6,486.3333333333333
13748,A-IAH-8-0,506.0
13749,A-IAH-8-1,501.375
13750,A-IAH-8-2,502.6666666666667
13751,A-IAH-8-3,507.7
13752,A-IAH-8-4,508.0
13753,A-IAH-8-5,434.6666666666667
13754,A-IAH-8-6,486.625
13755,A-IAH-9-0,505.6666666666667
13756,A-IAH-9-1,499.875
13757,A-IAH-9-2,499.75
13758,A-IAH-9-3,509.75
13759,A-IAH-9-4,510.375
13760,A-IAH-9-5,401.22222222222223
13761,A-IAH-9-6,476.0
13762,A-ICT-1-0,31.444444444444443
13763,A-ICT-1-1,30.1
13764,A-ICT-1-2,31.2
13765,A-ICT-1-3,32.0
13766,A-ICT-1-4,31.5
13767,A-ICT-1-5,24.125
13768,A-ICT-1-6,31.625
13769,A-ICT-10-0,34.333333333333336
13770,A-ICT-10-1,33.8
13771,A-ICT-10-2,32.5
13772,A-ICT-10-3,34.22222222222222
13773,A-ICT-10-4,35.0
13774,A-ICT-10-5,28.25
13775,A-ICT-10-6,34.25
13776,A-ICT-11-0,34.5
13777,A-ICT-11-1,32.875
13778,A-ICT-11-2,33.625
13779,A-ICT-11-3,30.333333333333332
13780,A-ICT-11-4,32.5
13781,A-ICT-11-5,28.444444444444443
13782,A-ICT-11-6,34.25
13783,A-ICT-12-0,33.8
13784,A-ICT-12-1,30.77777777777778
13785,A-ICT-12-2,33.125
13786,A-ICT-12-3,34.5
13787,A-ICT-12-4,35.5
13788,A-ICT-12-5,29.0
13789,A-ICT-12-6,33.5
13790,A-ICT-2-0,31.75
13791,A-ICT-2-1,30.75
13792,A-ICT-2-2,30.375
13793,A-ICT-2-3,32.25
13794,A-ICT-2-4,31.625
13795,A-ICT-2-5,24.5
13796,A-ICT-2-6,31.5
13797,A-ICT-3-0,32.5
13798,A-ICT-3-1,32.0
13799,A-ICT-3-2,32.25
13800,A-ICT-3-3,32.77777777777778
13801,A-ICT-3-4,32.4
13802,A-ICT-3-5,25.7
13803,A-ICT-3-6,33.0
13804,A-ICT-4-0,32.9
13805,A-ICT-4-1,31.88888888888889
13806,A-ICT-4-2,31.375
13807,A-ICT-4-3,33.375
13808,A-ICT-4-4,32.875
13809,A-ICT-4-5,25.875
13810,A-ICT-4-6,32.22222222222222
13811,A-ICT-5-0,33.25
13812,A-ICT-5-1,32.333333333333336
13813,A-ICT-5-2,33.0
13814,A-ICT-5-3,33.9
13815,A-ICT-5-4,33.44444444444444
13816,A-ICT-5-5,27.875
13817,A-ICT-5-6,32.125
13818,A-ICT-6-0,33.75
13819,A-ICT-6-1,33.125
13820,A-ICT-6-2,35.125
13821,A-ICT-6-3,34.125
13822,A-ICT-6-4,33.55555555555556
13823,A-ICT-6-5,29.8
13824,A-ICT-6-6,33.77777777777778
13825,A-ICT-7-0,32.9
13826,A-ICT-7-1,32.4
13827,A-ICT-7-2,33.888888888888886
13828,A-ICT-7-3,32.25
13829,A-ICT-7-4,32.25
13830,A-ICT-7-5,30.375
13831,A-ICT-7-6,34.0
13832,A-ICT-8-0,33.875
13833,A-ICT-8-1,33.375
13834,A-ICT-8-2,33.666666666666664
13835,A-ICT-8-3,34.2
13836,A-ICT-8-4,33.9
13837,A-ICT-8-5,27.88888888888889
13838,A-ICT-8-6,33.75
13839,A-ICT-9-0,33.44444444444444
13840,A-ICT-9-1,33.25
13841,A-ICT-9-2,32.5
13842,A-ICT-9-3,34.0
13843,A-ICT-9-4,33.5
13844,A-ICT-9-5,26.22222222222222
13845,A-ICT-9-6,32.4
13846,A-IDA-1-0,7.222222222222222
13847,A-IDA-1-1,6.7
13848,A-IDA-1-2,6.7
13849,A-IDA-1-3,7.666666666666667
13850,A-IDA-1-4,7.625
13851,A-IDA-1-5,5.0
13852,A-IDA-1-6,6.75
13853,A-IDA-10-0,8.555555555555555
13854,A-IDA-10-1,8.1
13855,A-IDA-10-2,7.5
13856,A-IDA-10-3,8.777777777777779
13857,A-IDA-10-4,9.0
13858,A-IDA-10-5,6.0
13859,A-IDA-10-6,8.375
13860,A-IDA-11-0,7.625
13861,A-IDA-11-1,7.25
13862,A-IDA-11-2,7.25
13863,A-IDA-11-3,7.0
13864,A-IDA-11-4,7.0
13865,A-IDA-11-5,6.555555555555555
13866,A-IDA-11-6,8.0
13867,A-IDA-12-0,7.6
13868,A-IDA-12-1,6.555555555555555
13869,A-IDA-12-2,6.875
13870,A-IDA-12-3,8.0
13871,A-IDA-12-4,8.0
13872,A-IDA-12-5,6.222222222222222
13873,A-IDA-12-6,8.2
13874,A-IDA-2-0,7.5
13875,A-IDA-2-1,7.0
13876,A-IDA-2-2,6.5
13877,A-IDA-2-3,7.5
13878,A-IDA-2-4,7.5
13879,A-IDA-2-5,4.875
13880,A-IDA-2-6,6.875
13881,A-IDA-3-0,7.5
13882,A-IDA-3-1,7.5
13883,A-IDA-3-2,6.5
13884,A-IDA-3-3,7.444444444444445
13885,A-IDA-3-4,7.5
13886,A-IDA-3-5,5.5
13887,A-IDA-3-6,7.555555555555555
13888,A-IDA-4-0,7.9
13889,A-IDA-4-1,7.444444444444445
13890,A-IDA-4-2,6.875
13891,A-IDA-4-3,7.875
13892,A-IDA-4-4,7.875
13893,A-IDA-4-5,5.5
13894,A-IDA-4-6,7.666666666666667
13895,A-IDA-5-0,8.0
13896,A-IDA-5-1,7.444444444444445
13897,A-IDA-5-2,7.0
13898,A-IDA-5-3,8.0
13899,A-IDA-5-4,8.0
13900,A-IDA-5-5,5.625
13901,A-IDA-5-6,7.625
13902,A-IDA-6-0,9.5
13903,A-IDA-6-1,8.375
13904,A-IDA-6-2,7.375
13905,A-IDA-6-3,10.0
13906,A-IDA-6-4,9.777777777777779
13907,A-IDA-6-5,8.5
13908,A-IDA-6-6,9.444444444444445
13909,A-IDA-7-0,10.2
13910,A-IDA-7-1,8.7
13911,A-IDA-7-2,7.888888888888889
13912,A-IDA-7-3,9.875
13913,A-IDA-7-4,10.0
13914,A-IDA-7-5,9.0
13915,A-IDA-7-6,10.333333333333334
13916,A-IDA-8-0,10.375
13917,A-IDA-8-1,8.875
13918,A-IDA-8-2,8.222222222222221
13919,A-IDA-8-3,10.3
13920,A-IDA-8-4,10.2
13921,A-IDA-8-5,7.777777777777778
13922,A-IDA-8-6,10.375
13923,A-IDA-9-0,9.125
13924,A-IDA-9-1,8.125
13925,A-IDA-9-2,8.0
13926,A-IDA-9-3,9.0
13927,A-IDA-9-4,9.0
13928,A-IDA-9-5,6.0
13929,A-IDA-9-6,8.444444444444445
13930,A-IFP-1-0,1.0
13931,A-IFP-1-1,1.0
13932,A-IFP-1-2,1.0
13933,A-IFP-1-3,1.0
13934,A-IFP-1-4,1.0
13935,A-IFP-1-5,1.0
13936,A-IFP-1-6,1.0
13937,A-IFP-2-0,1.0
13938,A-IFP-2-1,1.0
13939,A-IFP-2-2,1.0
13940,A-IFP-2-3,1.0
13941,A-IFP-2-4,1.0
13942,A-IFP-2-5,1.0
13943,A-IFP-2-6,1.0
13944,A-ILM-1-0,19.444444444444443
13945,A-ILM-1-1,18.9
13946,A-ILM-1-2,18.3
13947,A-ILM-1-3,20.875
13948,A-ILM-1-4,20.5
13949,A-ILM-1-5,16.75
13950,A-ILM-1-6,17.75
13951,A-ILM-10-0,24.88888888888889
13952,A-ILM-10-1,24.5
13953,A-ILM-10-2,24.2
13954,A-ILM-10-3,24.444444444444443
13955,A-ILM-10-4,24.75
13956,A-ILM-10-5,22.5
13957,A-ILM-10-6,23.625
13958,A-ILM-11-0,25.125
13959,A-ILM-11-1,25.125
13960,A-ILM-11-2,25.0
13961,A-ILM-11-3,22.22222222222222
13962,A-ILM-11-4,23.9
13963,A-ILM-11-5,23.88888888888889
13964,A-ILM-11-6,24.375
13965,A-ILM-12-0,22.9
13966,A-ILM-12-1,21.22222222222222
13967,A-ILM-12-2,23.75
13968,A-ILM-12-3,24.875
13969,A-ILM-12-4,24.75
13970,A-ILM-12-5,21.22222222222222
13971,A-ILM-12-6,23.8
13972,A-ILM-2-0,20.125
13973,A-ILM-2-1,19.75
13974,A-ILM-2-2,20.125
13975,A-ILM-2-3,20.375
13976,A-ILM-2-4,20.5
13977,A-ILM-2-5,16.75
13978,A-ILM-2-6,17.875
13979,A-ILM-3-0,20.5
13980,A-ILM-3-1,20.5
13981,A-ILM-3-2,20.5
13982,A-ILM-3-3,20.22222222222222
13983,A-ILM-3-4,20.5
13984,A-ILM-3-5,18.5
13985,A-ILM-3-6,20.333333333333332
13986,A-ILM-4-0,24.2
13987,A-ILM-4-1,24.555555555555557
13988,A-ILM-4-2,24.5
13989,A-ILM-4-3,24.5
13990,A-ILM-4-4,24.75
13991,A-ILM-4-5,23.5
13992,A-ILM-4-6,23.77777777777778
13993,A-ILM-5-0,25.5
13994,A-ILM-5-1,25.77777777777778
13995,A-ILM-5-2,25.9
13996,A-ILM-5-3,25.9
13997,A-ILM-5-4,26.11111111111111
13998,A-ILM-5-5,23.25
13999,A-ILM-5-6,23.625
14000,A-ILM-6-0,26.75
14001,A-ILM-6-1,26.75
14002,A-ILM-6-2,26.625
14003,A-ILM-6-3,26.875
14004,A-ILM-6-4,26.77777777777778
14005,A-ILM-6-5,27.4
14006,A-ILM-6-6,26.11111111111111
14007,A-ILM-7-0,26.7
14008,A-ILM-7-1,26.2
14009,A-ILM-7-2,25.77777777777778
14010,A-ILM-7-3,25.875
14011,A-ILM-7-4,26.5
14012,A-ILM-7-5,28.25
14013,A-ILM-7-6,26.666666666666668
14014,A-ILM-8-0,26.5
14015,A-ILM-8-1,26.25
14016,A-ILM-8-2,26.333333333333332
14017,A-ILM-8-3,26.4
14018,A-ILM-8-4,26.4
14019,A-ILM-8-5,26.666666666666668
14020,A-ILM-8-6,26.125
14021,A-ILM-9-0,25.666666666666668
14022,A-ILM-9-1,25.25
14023,A-ILM-9-2,25.0
14024,A-ILM-9-3,25.5
14025,A-ILM-9-4,25.5
14026,A-ILM-9-5,22.77777777777778
14027,A-ILM-9-6,23.4
14028,A-IMT-1-0,1.7777777777777777
14029,A-IMT-1-1,2.0
14030,A-IMT-1-2,1.9
14031,A-IMT-1-3,2.0
14032,A-IMT-1-4,2.0
14033,A-IMT-1-5,1.0
14034,A-IMT-1-6,2.0
14035,A-IMT-10-0,2.0
14036,A-IMT-10-1,2.0
14037,A-IMT-10-2,2.0
14038,A-IMT-10-3,2.0
14039,A-IMT-10-4,2.0
14040,A-IMT-10-5,1.0
14041,A-IMT-10-6,2.0
14042,A-IMT-11-0,2.0
14043,A-IMT-11-1,2.0
14044,A-IMT-11-2,2.125
14045,A-IMT-11-3,2.0
14046,A-IMT-11-4,1.8
14047,A-IMT-11-5,1.1111111111111112
14048,A-IMT-11-6,2.125
14049,A-IMT-12-0,2.0
14050,A-IMT-12-1,2.0
14051,A-IMT-12-2,2.0
14052,A-IMT-12-3,2.0
14053,A-IMT-12-4,2.0
14054,A-IMT-12-5,1.0
14055,A-IMT-12-6,2.0
14056,A-IMT-2-0,2.0
14057,A-IMT-2-1,2.0
14058,A-IMT-2-2,2.0
14059,A-IMT-2-3,2.0
14060,A-IMT-2-4,2.0
14061,A-IMT-2-5,1.0
14062,A-IMT-2-6,2.0
14063,A-IMT-3-0,2.0
14064,A-IMT-3-1,2.0
14065,A-IMT-3-2,2.0
14066,A-IMT-3-3,2.0
14067,A-IMT-3-4,2.0
14068,A-IMT-3-5,1.0
14069,A-IMT-3-6,2.0
14070,A-IMT-4-0,2.0
14071,A-IMT-4-1,2.0
14072,A-IMT-4-2,2.0
14073,A-IMT-4-3,2.0
14074,A-IMT-4-4,2.0
14075,A-IMT-4-5,1.0
14076,A-IMT-4-6,2.0
14077,A-IMT-5-0,2.0
14078,A-IMT-5-1,2.0
14079,A-IMT-5-2,2.0
14080,A-IMT-5-3,2.0
14081,A-IMT-5-4,2.0
14082,A-IMT-5-5,1.0
14083,A-IMT-5-6,2.0
14084,A-IMT-6-0,2.0
14085,A-IMT-6-1,2.0
14086,A-IMT-6-2,2.0
14087,A-IMT-6-3,2.0
14088,A-IMT-6-4,2.0
14089,A-IMT-6-5,1.0
14090,A-IMT-6-6,2.0
14091,A-IMT-7-0,2.0
14092,A-IMT-7-1,2.0
14093,A-IMT-7-2,2.0
14094,A-IMT-7-3,2.0
14095,A-IMT-7-4,2.0
14096,A-IMT-7-5,1.0
14097,A-IMT-7-6,2.0
14098,A-IMT-8-0,2.0
14099,A-IMT-8-1,2.0
14100,A-IMT-8-2,2.0
14101,A-IMT-8-3,2.0
14102,A-IMT-8-4,2.0
14103,A-IMT-8-5,1.0
14104,A-IMT-8-6,2.0
14105,A-IMT-9-0,2.0
14106,A-IMT-9-1,2.0
14107,A-IMT-9-2,2.0
14108,A-IMT-9-3,2.0
14109,A-IMT-9-4,2.0
14110,A-IMT-9-5,1.0
14111,A-IMT-9-6,2.0
14112,A-IND-1-0,139.55555555555554
14113,A-IND-1-1,131.9
14114,A-IND-1-2,136.6
14115,A-IND-1-3,136.22222222222223
14116,A-IND-1-4,139.375
14117,A-IND-1-5,104.0
14118,A-IND-1-6,127.125
14119,A-IND-10-0,149.33333333333334
14120,A-IND-10-1,143.3
14121,A-IND-10-2,141.7
14122,A-IND-10-3,148.77777777777777
14123,A-IND-10-4,151.25
14124,A-IND-10-5,126.125
14125,A-IND-10-6,150.125
14126,A-IND-11-0,151.5
14127,A-IND-11-1,145.25
14128,A-IND-11-2,146.0
14129,A-IND-11-3,135.88888888888889
14130,A-IND-11-4,139.9
14131,A-IND-11-5,126.44444444444444
14132,A-IND-11-6,145.875
14133,A-IND-12-0,142.5
14134,A-IND-12-1,126.66666666666667
14135,A-IND-12-2,138.125
14136,A-IND-12-3,149.875
14137,A-IND-12-4,150.75
14138,A-IND-12-5,121.55555555555556
14139,A-IND-12-6,144.7
14140,A-IND-2-0,146.25
14141,A-IND-2-1,137.5
14142,A-IND-2-2,139.5
14143,A-IND-2-3,145.375
14144,A-IND-2-4,146.5
14145,A-IND-2-5,106.5
14146,A-IND-2-6,127.5
14147,A-IND-3-0,157.0
14148,A-IND-3-1,151.0
14149,A-IND-3-2,154.0
14150,A-IND-3-3,157.33333333333334
14151,A-IND-3-4,157.8
14152,A-IND-3-5,129.9
14153,A-IND-3-6,151.11111111111111
14154,A-IND-4-0,157.0
14155,A-IND-4-1,147.77777777777777
14156,A-IND-4-2,151.875
14157,A-IND-4-3,155.25
14158,A-IND-4-4,157.625
14159,A-IND-4-5,121.25
14160,A-IND-4-6,147.55555555555554
14161,A-IND-5-0,155.25
14162,A-IND-5-1,148.77777777777777
14163,A-IND-5-2,152.7
14164,A-IND-5-3,154.9
14165,A-IND-5-4,157.55555555555554
14166,A-IND-5-5,115.75
14167,A-IND-5-6,140.375
14168,A-IND-6-0,156.0
14169,A-IND-6-1,151.75
14170,A-IND-6-2,153.5
14171,A-IND-6-3,153.875
14172,A-IND-6-4,156.55555555555554
14173,A-IND-6-5,124.2
14174,A-IND-6-6,146.44444444444446
14175,A-IND-7-0,152.8
14176,A-IND-7-1,146.4
14177,A-IND-7-2,146.22222222222223
14178,A-IND-7-3,147.0
14179,A-IND-7-4,151.375
14180,A-IND-7-5,130.625
14181,A-IND-7-6,149.0
14182,A-IND-8-0,149.25
14183,A-IND-8-1,140.75
14184,A-IND-8-2,144.22222222222223
14185,A-IND-8-3,148.8
14186,A-IND-8-4,149.1
14187,A-IND-8-5,113.22222222222223
14188,A-IND-8-6,144.75
14189,A-IND-9-0,142.77777777777777
14190,A-IND-9-1,136.125
14191,A-IND-9-2,137.75
14192,A-IND-9-3,143.125
14193,A-IND-9-4,143.5
14194,A-IND-9-5,104.33333333333333
14195,A-IND-9-6,134.1
14196,A-INL-1-0,2.0
14197,A-INL-1-1,1.6
14198,A-INL-1-2,1.0
14199,A-INL-1-3,2.0
14200,A-INL-1-4,2.0
14201,A-INL-1-5,1.5
14202,A-INL-1-6,2.0
14203,A-INL-10-0,2.0
14204,A-INL-10-1,1.5
14205,A-INL-10-2,1.0
14206,A-INL-10-3,2.0
14207,A-INL-10-4,2.0
14208,A-INL-10-5,1.5
14209,A-INL-10-6,2.0
14210,A-INL-11-0,2.0
14211,A-INL-11-1,2.0
14212,A-INL-11-2,1.0
14213,A-INL-11-3,1.7777777777777777
14214,A-INL-11-4,1.8
14215,A-INL-11-5,1.2222222222222223
14216,A-INL-11-6,2.0
14217,A-INL-12-0,1.9
14218,A-INL-12-1,2.0
14219,A-INL-12-2,1.0
14220,A-INL-12-3,2.0
14221,A-INL-12-4,2.0
14222,A-INL-12-5,1.0
14223,A-INL-12-6,1.9
14224,A-INL-2-0,2.0
14225,A-INL-2-1,1.5
14226,A-INL-2-2,1.0
14227,A-INL-2-3,2.0
14228,A-INL-2-4,2.0
14229,A-INL-2-5,1.5
14230,A-INL-2-6,2.0
14231,A-INL-3-0,2.0
14232,A-INL-3-1,1.5
14233,A-INL-3-2,1.0
14234,A-INL-3-3,2.0
14235,A-INL-3-4,2.0
14236,A-INL-3-5,1.5
14237,A-INL-3-6,2.0
14238,A-INL-4-0,2.0
14239,A-INL-4-1,1.5555555555555556
14240,A-INL-4-2,1.0
14241,A-INL-4-3,2.0
14242,A-INL-4-4,2.0
14243,A-INL-4-5,1.5
14244,A-INL-4-6,2.0
14245,A-INL-5-0,2.0
14246,A-INL-5-1,1.4444444444444444
14247,A-INL-5-2,1.0
14248,A-INL-5-3,2.0
14249,A-INL-5-4,2.0
14250,A-INL-5-5,1.5
14251,A-INL-5-6,1.875
14252,A-INL-6-0,2.0
14253,A-INL-6-1,1.875
14254,A-INL-6-2,1.375
14255,A-INL-6-3,2.0
14256,A-INL-6-4,2.0
14257,A-INL-6-5,2.3
14258,A-INL-6-6,2.0
14259,A-INL-7-0,2.0
14260,A-INL-7-1,2.0
14261,A-INL-7-2,1.3333333333333333
14262,A-INL-7-3,2.0
14263,A-INL-7-4,2.0
14264,A-INL-7-5,2.5
14265,A-INL-7-6,2.0
14266,A-INL-8-0,2.0
14267,A-INL-8-1,2.0
14268,A-INL-8-2,1.5555555555555556
14269,A-INL-8-3,2.0
14270,A-INL-8-4,2.0
14271,A-INL-8-5,2.5555555555555554
14272,A-INL-8-6,2.0
14273,A-INL-9-0,2.0
14274,A-INL-9-1,1.625
14275,A-INL-9-2,1.125
14276,A-INL-9-3,2.0
14277,A-INL-9-4,2.0
14278,A-INL-9-5,1.5555555555555556
14279,A-INL-9-6,2.0
14280,A-IPT-1-0,1.5555555555555556
14281,A-IPT-1-1,1.3
14282,A-IPT-1-2,1.5555555555555556
14283,A-IPT-1-3,1.5
14284,A-IPT-1-4,1.5
14285,A-IPT-1-5,1.5
14286,A-IPT-1-6,1.375
14287,A-IPT-10-0,2.0
14288,A-IPT-10-1,2.0
14289,A-IPT-10-2,2.0
14290,A-IPT-10-3,2.0
14291,A-IPT-10-4,2.0
14292,A-IPT-10-5,2.0
14293,A-IPT-10-6,2.0
14294,A-IPT-11-0,1.875
14295,A-IPT-11-1,2.0
14296,A-IPT-11-2,2.0
14297,A-IPT-11-3,1.875
14298,A-IPT-11-4,1.8
14299,A-IPT-11-5,2.0
14300,A-IPT-11-6,2.0
14301,A-IPT-12-0,2.0
14302,A-IPT-12-1,1.6666666666666667
14303,A-IPT-12-2,2.0
14304,A-IPT-12-3,2.0
14305,A-IPT-12-4,2.0
14306,A-IPT-12-5,2.0
14307,A-IPT-12-6,2.0
14308,A-IPT-2-0,1.75
14309,A-IPT-2-1,1.75
14310,A-IPT-2-2,1.75
14311,A-IPT-2-3,1.875
14312,A-IPT-2-4,1.75
14313,A-IPT-2-5,1.75
14314,A-IPT-2-6,1.75
14315,A-IPT-3-0,2.0
14316,A-IPT-3-1,2.0
14317,A-IPT-3-2,2.0
14318,A-IPT-3-3,2.0
14319,A-IPT-3-4,2.0
14320,A-IPT-3-5,2.0
14321,A-IPT-3-6,2.0
14322,A-IPT-4-0,2.0
14323,A-IPT-4-1,1.4444444444444444
14324,A-IPT-4-2,1.5
14325,A-IPT-4-3,2.0
14326,A-IPT-4-4,2.0
14327,A-IPT-4-5,1.5
14328,A-IPT-4-6,2.0
14329,A-IPT-5-0,2.5
14330,A-IPT-5-1,2.4444444444444446
14331,A-IPT-5-2,2.3
14332,A-IPT-5-3,2.4
14333,A-IPT-5-4,2.5555555555555554
14334,A-IPT-5-5,2.0
14335,A-IPT-5-6,2.125
14336,A-IPT-6-0,2.875
14337,A-IPT-6-1,2.5
14338,A-IPT-6-2,2.5
14339,A-IPT-6-3,3.0
14340,A-IPT-6-4,2.888888888888889
14341,A-IPT-6-5,2.0
14342,A-IPT-6-6,2.888888888888889
14343,A-IPT-7-0,2.9
14344,A-IPT-7-1,2.7
14345,A-IPT-7-2,2.6666666666666665
14346,A-IPT-7-3,2.75
14347,A-IPT-7-4,3.0
14348,A-IPT-7-5,2.0
14349,A-IPT-7-6,3.0
14350,A-IPT-8-0,3.125
14351,A-IPT-8-1,3.0
14352,A-IPT-8-2,2.7777777777777777
14353,A-IPT-8-3,3.2
14354,A-IPT-8-4,3.2
14355,A-IPT-8-5,2.2222222222222223
14356,A-IPT-8-6,3.125
14357,A-IPT-9-0,2.3333333333333335
14358,A-IPT-9-1,2.25
14359,A-IPT-9-2,2.0
14360,A-IPT-9-3,2.0
14361,A-IPT-9-4,2.0
14362,A-IPT-9-5,2.0
14363,A-IPT-9-6,2.1
14364,A-ISN-1-0,5.333333333333333
14365,A-ISN-1-1,5.3
14366,A-ISN-1-2,5.3
14367,A-ISN-1-3,5.333333333333333
14368,A-ISN-1-4,5.25
14369,A-ISN-1-5,3.875
14370,A-ISN-1-6,5.0
14371,A-ISN-10-0,5.166666666666667
14372,A-ISN-10-1,5.285714285714286
14373,A-ISN-10-2,5.0
14374,A-ISN-10-3,5.2
14375,A-ISN-10-4,5.2
14376,A-ISN-10-5,4.2
14377,A-ISN-10-6,5.2
14378,A-ISN-11-0,5.0
14379,A-ISN-11-1,5.0
14380,A-ISN-11-2,5.0
14381,A-ISN-11-3,4.4
14382,A-ISN-11-4,4.6
14383,A-ISN-11-5,4.25
14384,A-ISN-11-6,5.0
14385,A-ISN-12-0,4.6
14386,A-ISN-12-1,4.5
14387,A-ISN-12-2,5.0
14388,A-ISN-12-3,5.0
14389,A-ISN-12-4,5.0
14390,A-ISN-12-5,3.8
14391,A-ISN-12-6,5.0
14392,A-ISN-2-0,5.5
14393,A-ISN-2-1,5.5
14394,A-ISN-2-2,5.5
14395,A-ISN-2-3,5.5
14396,A-ISN-2-4,5.5
14397,A-ISN-2-5,3.875
14398,A-ISN-2-6,5.0
14399,A-ISN-3-0,5.5
14400,A-ISN-3-1,5.5
14401,A-ISN-3-2,5.5
14402,A-ISN-3-3,5.444444444444445
14403,A-ISN-3-4,5.5
14404,A-ISN-3-5,4.5
14405,A-ISN-3-6,5.555555555555555
14406,A-ISN-4-0,5.5
14407,A-ISN-4-1,5.555555555555555
14408,A-ISN-4-2,5.5
14409,A-ISN-4-3,5.5
14410,A-ISN-4-4,5.5
14411,A-ISN-4-5,4.0
14412,A-ISN-4-6,5.555555555555555
14413,A-ISN-5-0,5.5
14414,A-ISN-5-1,5.444444444444445
14415,A-ISN-5-2,5.5
14416,A-ISN-5-3,5.5
14417,A-ISN-5-4,5.555555555555555
14418,A-ISN-5-5,4.5
14419,A-ISN-5-6,5.375
14420,A-ISN-6-0,5.875
14421,A-ISN-6-1,5.875
14422,A-ISN-6-2,5.875
14423,A-ISN-6-3,5.875
14424,A-ISN-6-4,5.777777777777778
14425,A-ISN-6-5,4.5
14426,A-ISN-6-6,5.444444444444445
14427,A-ISN-7-0,6.0
14428,A-ISN-7-1,6.0
14429,A-ISN-7-2,5.888888888888889
14430,A-ISN-7-3,5.75
14431,A-ISN-7-4,5.75
14432,A-ISN-7-5,4.5
14433,A-ISN-7-6,5.555555555555555
14434,A-ISN-8-0,6.0
14435,A-ISN-8-1,6.0
14436,A-ISN-8-2,5.888888888888889
14437,A-ISN-8-3,6.0
14438,A-ISN-8-4,6.0
14439,A-ISN-8-5,4.444444444444445
14440,A-ISN-8-6,5.625
14441,A-ISN-9-0,5.555555555555555
14442,A-ISN-9-1,5.5
14443,A-ISN-9-2,5.5
14444,A-ISN-9-3,5.5
14445,A-ISN-9-4,5.5
14446,A-ISN-9-5,4.333333333333333
14447,A-ISN-9-6,5.3
14448,A-ISP-1-0,19.22222222222222
14449,A-ISP-1-1,19.2
14450,A-ISP-1-2,19.3
